country,city,district,min_booking_duration,beds,rooms,deposit,area,price,accommodates,number_of_pics,cleaning_fee,first_pic_category,was_published,clicks_count
1,155,916,2,2,4,1000.0,137.0,3000.0,4,18,120.0,UNCATEGORIZED,1,0
1,614,630,1,0,0,0.0,,,,,,,0,0
1,223,210,1,1,2,1500.0,63.0,1600.0,2,14,160.0,ROOM_BEDROOM,1,14
1,359,380,6,1,1,2000.0,35.0,950.0,1,7,0.0,BATHROOM,1,96
1,595,611,3,2,3,3000.0,85.0,3000.0,3,12,300.0,UNCATEGORIZED,1,97
1,117,127,1,0,0,0.0,,,,,,,0,0
1,505,525,4,1,1,1170.0,22.0,750.0,1,10,40.0,KITCHEN,1,19
1,771,782,3,2,3,1000.0,105.0,2050.0,3,25,100.0,LIVING_ROOM,1,10
2,1086,,1,1,1,1500.0,23.0,1974.0,2,16,70.0,UNCATEGORIZED,1,13
1,155,1049,3,1,2,1000.0,38.0,550.0,2,20,80.0,UNCATEGORIZED,1,19
1,877,863,1,0,0,0.0,,,,,,,0,0
1,359,380,1,0,0,0.0,,,,,,,0,0
1,1278,1185,1,1,2,0.0,53.0,1900.0,2,23,190.0,LIVING_ROOM,1,8
1,155,486,3,3,3,2950.0,103.0,1980.0,3,15,200.0,ROOM_BEDROOM,1,132
1,223,644,1,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,2250.0,48.0,2500.0,2,13,110.0,UNCATEGORIZED,1,22
2,1086,,1,0,0,0.0,,,,,,,0,0
1,771,782,4,1,2,1500.0,64.0,1775.0,2,15,150.0,LIVING_DINING_ROOM,1,97
1,155,1383,3,1,2,2200.0,65.0,2200.0,2,17,60.0,LIVING_ROOM,1,17
2,1086,248,1,2,2,800.0,51.0,2618.0,3,15,0.0,LIVING_DINING_ROOM,1,17
1,155,1190,1,2,3,800.0,67.0,1200.0,2,8,60.0,LIVING_ROOM,1,217
1,359,380,1,0,0,0.0,,,,,,,0,0
1,155,1068,1,0,0,0.0,,,,,,,0,0
0,1530,,1,1,1,0.0,269.0,1785.0,2,9,35.0,ROOM_BEDROOM,1,14
1,155,314,1,0,0,0.0,,,,,,,0,0
1,0,0,3,2,3,2500.0,60.0,1680.0,2,17,120.0,KITCHEN,1,21
1,1100,1060,1,0,0,0.0,,,,,,,0,0
1,155,774,3,2,3,6000.0,88.0,3000.0,4,25,315.0,LIVING_ROOM,1,623
1,771,782,3,0,0,0.0,,,,,,,0,0
1,155,916,1,0,0,0.0,,,,,,,0,0
1,968,940,5,1,2,2400.0,57.0,1200.0,2,9,0.0,UNCATEGORIZED,1,44
1,155,1049,1,2,1,1500.0,33.0,1400.0,1,10,100.0,KITCHEN,1,264
1,155,491,1,0,0,0.0,,,,,,,0,0
2,870,,1,2,2,1995.0,37.0,2100.0,4,13,75.0,LIVING_DINING_ROOM,1,58
0,1530,,1,0,0,0.0,,,,,,,0,0
1,1,1,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,2,2900.0,30.0,1500.0,2,5,150.0,ROOM_BEDROOM,1,33
1,1003,969,12,4,8,10000.0,185.0,3490.0,8,41,600.0,OUTDOOR_BUILDING,1,63
1,1473,1321,5,3,3,2100.0,70.0,1150.0,2,2,200.0,UNCATEGORIZED,0,0
2,823,,1,1,2,300.0,30.0,1053.0,2,11,50.0,UNCATEGORIZED,1,0
1,44,57,1,0,0,0.0,,,,,,,0,0
1,155,314,1,0,0,0.0,,,,,,,0,0
1,1149,1095,1,2,3,3400.0,90.0,1700.0,2,13,100.0,UNCATEGORIZED,0,0
1,1151,113,1,0,0,0.0,,,,,,,0,0
1,1362,1255,1,0,0,0.0,,,,,,,0,0
1,1087,1052,1,0,0,0.0,,,,,,,0,0
1,595,46,3,0,0,0.0,,,,,,,0,0
1,588,604,1,6,3,0.0,70.0,4300.0,6,15,86.0,ROOM_BEDROOM,1,0
1,1240,1151,1,0,0,0.0,,,,,,,0,0
1,720,734,1,2,2,2990.0,50.0,1790.0,4,10,60.0,LIVING_DINING_ROOM,1,11
2,1086,,1,2,2,2000.0,33.0,2333.0,2,11,110.0,ROOM_BEDROOM,1,253
1,155,774,1,1,1,750.0,105.0,900.0,1,13,100.0,KITCHEN,1,408
1,155,774,3,1,2,4800.0,52.0,2400.0,2,26,250.0,UNCATEGORIZED,1,155
1,413,432,1,0,0,0.0,,,,,,,0,0
2,842,,1,2,3,3500.0,48.0,3222.0,4,12,150.0,LIVING_DINING_ROOM,1,10
1,885,869,4,2,3,2500.0,85.0,1800.0,3,16,150.0,ROOM_BEDROOM,1,87
1,1206,1139,1,0,0,0.0,,,,,,,0,0
1,1561,1401,1,12,6,0.0,125.0,950.0,12,24,0.0,ROOM_BEDROOM,1,53
1,155,993,1,1,1,2000.0,50.0,1100.0,2,4,100.0,UNCATEGORIZED,0,0
1,796,798,1,0,0,0.0,,,,,,,0,0
1,155,1049,1,0,0,0.0,,,,,,,0,0
1,1319,1215,1,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,0.0,45.0,2667.0,2,11,0.0,LIVING_ROOM,1,22
1,1376,1262,1,8,4,0.0,100.0,5700.0,8,24,70.0,ROOM_BEDROOM,1,10
1,223,973,5,3,4,3500.0,128.0,2350.0,5,9,0.0,UNCATEGORIZED,1,1
1,224,247,1,2,2,500.0,55.0,1400.0,4,20,150.0,LIVING_DINING_ROOM,1,83
1,752,763,1,0,0,0.0,,,,,,,0,0
1,1039,1004,2,1,2,1880.0,31.0,990.0,2,22,200.0,OFFICE,1,45
1,155,491,1,1,2,2800.0,100.0,2800.0,2,8,150.0,UNCATEGORIZED,1,30
2,1160,,1,2,2,0.0,32.0,1674.0,4,6,0.0,LIVING_DINING_ROOM,1,0
1,155,1225,1,0,0,0.0,,,,,,,0,0
1,49,61,1,0,0,0.0,,,,,,,0,0
1,223,210,1,0,0,0.0,,,,,,,0,0
1,968,940,3,1,1,2000.0,42.0,1550.0,1,33,150.0,LIVING_DINING_ROOM,1,49
1,429,451,1,0,0,0.0,,,,,,,0,0
1,476,498,1,0,0,0.0,,,,,,,0,0
2,288,,2,3,4,5160.0,101.0,2580.0,4,18,200.0,LIVING_DINING_ROOM,1,26
1,1083,1048,1,0,0,0.0,,,,,,,0,0
1,1232,1145,1,4,3,900.0,90.0,1119.0,4,6,90.0,UNCATEGORIZED,1,26
2,1086,,1,3,3,800.0,91.0,6241.0,6,15,70.0,LIVING_DINING_ROOM,1,0
1,968,940,3,3,2,1000.0,75.0,3000.0,8,7,80.0,UNCATEGORIZED,0,0
1,1288,1192,2,1,2,1500.0,39.0,1390.0,2,12,250.0,LIVING_DINING_ROOM,1,266
1,155,965,1,0,0,0.0,,,,,,,0,0
1,155,491,1,1,1,2190.0,65.77,2190.0,2,6,80.0,UNCATEGORIZED,1,431
1,759,772,1,0,0,0.0,,,,,,,0,0
1,351,372,1,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,500.0,40.0,2539.0,2,8,50.0,ROOM_BEDROOM,1,5
2,195,,1,1,2,1860.0,40.0,1860.0,2,7,0.0,LIVING_DINING_ROOM,1,0
1,1356,1250,4,1,1,1800.0,50.0,1350.0,2,11,100.0,ROOM_BEDROOM,1,271
1,63,72,1,0,0,0.0,,,,,,,0,0
1,155,965,1,0,0,0.0,,,,,,,0,0
1,155,1068,1,3,1,0.0,122.0,12000.0,3,3,1000.0,ROOM_BEDROOM,0,0
0,1530,,1,1,2,1500.0,50.0,2170.0,2,16,330.0,LIVING_DINING_ROOM,1,12
1,1480,1328,1,0,0,0.0,,,,,,,0,0
1,450,469,3,1,1,1000.0,26.0,945.0,1,7,0.0,ROOM_BEDROOM,1,330
0,1530,,1,1,2,1000.0,34.0,2300.0,2,21,159.0,LIVING_ROOM,1,41
1,155,491,1,4,5,4000.0,97.0,3200.0,4,27,300.0,LIVING_ROOM,1,118
1,1262,1172,1,0,0,0.0,,,,,,,0,0
1,155,1190,6,2,1,1500.0,33.0,1320.0,2,18,150.0,BATHROOM,1,155
1,223,644,1,0,0,0.0,,,,,,,0,0
1,155,314,1,2,2,3000.0,65.0,2100.0,3,12,200.0,ROOM_BEDROOM,1,180
1,458,478,1,0,0,0.0,,,,,,,0,0
1,155,314,2,1,5,4800.0,160.0,3950.0,4,32,200.0,KITCHEN,1,29
1,834,830,1,4,5,2500.0,85.0,1600.0,4,15,200.0,LIVING_DINING_ROOM,1,53
1,1039,1004,1,0,0,0.0,,,,,,,0,0
1,429,451,1,6,3,600.0,76.0,2995.0,5,3,250.0,BATHROOM,1,65
2,1086,,1,4,5,15000.0,170.0,11111.0,8,35,250.0,ROOM_BEDROOM,1,45
1,155,774,1,1,2,3000.0,100.0,1999.0,2,12,200.0,LIVING_ROOM,1,36
1,603,619,1,0,0,0.0,,,,,,,0,0
2,1086,,1,0,0,0.0,,,,,,,0,0
1,1277,1184,1,3,4,1800.0,65.0,900.0,2,8,140.0,UNCATEGORIZED,0,0
1,359,380,3,1,2,2850.0,45.0,1038.0,1,9,100.0,UNCATEGORIZED,1,427
1,1113,1067,9,1,1,2000.0,48.0,900.0,2,17,150.0,UNCATEGORIZED,1,840
1,450,469,6,2,1,2400.0,37.0,1150.0,2,11,100.0,BATHROOM,1,366
1,764,777,1,0,0,0.0,,,,,,,0,0
1,450,469,3,1,1,2500.0,66.0,2500.0,3,9,150.0,LIVING_ROOM,1,163
1,1072,1039,1,0,0,0.0,,,,,,,0,0
1,155,1220,3,2,2,2800.0,45.0,1400.0,2,22,150.0,ROOM_BEDROOM,1,136
1,155,314,5,1,3,3000.0,79.0,1900.0,2,37,150.0,TERRACE,1,750
2,1086,,1,1,2,4000.0,38.0,4667.0,4,15,150.0,LIVING_ROOM,1,24
1,595,611,3,3,3,3900.0,100.0,1950.0,2,24,300.0,LIVING_DINING_ROOM,1,521
1,155,1068,1,0,0,0.0,,,,,,,0,0
2,1086,,1,3,3,0.0,55.0,4750.0,5,12,119.0,UNCATEGORIZED,1,1
1,595,46,3,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,3500.0,32.0,2778.0,2,12,110.0,KITCHEN,1,29
2,271,,1,1,2,500.0,47.0,2000.0,2,18,40.0,LIVING_DINING_ROOM,1,10
1,1356,1250,1,0,0,0.0,,,,,,,0,0
1,250,289,1,0,0,0.0,,,,,,,0,0
1,416,435,1,4,2,300.0,46.0,1950.0,4,11,250.0,UNCATEGORIZED,1,60
1,155,1068,1,1,1,2000.0,50.0,2000.0,2,1,150.0,EMPTY_ROOM,0,0
0,1530,,1,2,1,0.0,30.0,1500.0,2,6,50.0,LIVING_DINING_ROOM,1,5
1,155,620,8,3,3,5200.0,76.0,2600.0,2,15,150.0,UNCATEGORIZED,1,14
1,155,774,3,1,2,3198.0,35.0,1699.0,1,20,200.0,ROOM_BEDROOM,1,310
2,1086,,1,1,2,0.0,65.0,4000.0,2,11,0.0,LIVING_DINING_ROOM,1,4
1,859,848,1,0,0,0.0,,,,,,,0,0
1,155,877,1,0,0,0.0,,,,,,,0,0
1,595,397,3,1,1,1375.0,36.0,1375.0,2,22,149.0,OUTDOOR_HOUSE,1,184
2,1084,,1,3,3,0.0,80.0,3114.0,5,15,150.0,UNCATEGORIZED,1,0
1,1411,1286,1,0,0,0.0,,,,,,,0,0
1,968,940,6,1,3,3000.0,73.0,2400.0,2,10,200.0,ROOM_BEDROOM,1,22
1,359,380,5,1,1,800.0,50.0,750.0,1,2,150.0,ROOM_BEDROOM,1,44
2,58,,1,1,1,1100.0,11.0,736.0,2,16,0.0,ROOM_BEDROOM,1,13
1,1040,1005,1,7,3,0.0,85.0,5000.0,7,11,100.0,UNCATEGORIZED,1,1
1,416,435,2,1,2,1300.0,50.0,1390.0,1,32,85.0,ROOM_BEDROOM,1,117
1,155,888,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,2,0.0,45.0,2778.0,4,14,0.0,ROOM_BEDROOM,1,94
1,155,965,3,2,5,4185.0,128.0,2790.0,4,7,150.0,LIVING_DINING_ROOM,1,17
1,155,1190,1,0,0,0.0,,,,,,,0,0
2,296,,1,4,3,300.0,55.0,3684.0,6,13,260.0,ROOM_BEDROOM,1,0
2,1086,,1,5,4,0.0,100.0,4778.0,6,23,0.0,UNCATEGORIZED,1,74
1,834,830,1,3,3,3000.0,84.0,1900.0,3,17,100.0,UNCATEGORIZED,0,0
1,155,328,1,0,0,0.0,,,,,,,0,0
1,238,273,1,4,2,2238.0,112.0,2238.0,3,15,150.0,KITCHEN,0,0
1,771,782,3,0,0,0.0,,,,,,,0,0
1,1339,1236,1,2,2,3500.0,60.0,1750.0,4,13,100.0,ROOM_BEDROOM,1,33
2,1454,,1,0,0,0.0,,,,,,,0,0
1,804,806,1,0,0,0.0,,,,,,,0,0
1,313,332,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,2,250.0,30.0,9053.0,3,15,50.0,UNCATEGORIZED,1,1
1,1083,1048,1,1,1,4000.0,50.0,2000.0,2,9,150.0,UNCATEGORIZED,0,0
2,1086,248,2,2,2,4000.0,47.0,2150.0,3,18,300.0,UNCATEGORIZED,1,37
1,155,1049,1,1,2,3000.0,54.0,1750.0,2,15,150.0,LIVING_DINING_ROOM,1,209
1,359,380,1,0,0,0.0,,,,,,,0,0
1,1472,1320,1,0,0,0.0,,,,,,,0,0
1,63,72,3,1,1,1600.0,25.0,879.0,2,12,90.0,ROOM_BEDROOM,1,54
1,62,71,6,1,2,1600.0,67.0,850.0,2,1,160.0,LIVING_DINING_ROOM,0,0
1,155,1068,6,1,2,3600.0,62.0,1500.0,2,12,150.0,HALL_CORRIDOR,1,913
1,155,965,3,1,2,2235.0,38.0,1490.0,1,20,80.0,LIVING_DINING_ROOM,1,483
1,155,965,3,1,2,1650.0,62.0,1850.0,2,5,150.0,LIVING_DINING_ROOM,1,126
1,1288,1192,1,0,0,0.0,,,,,,,0,0
1,359,380,1,1,2,1000.0,85.0,800.0,1,6,80.0,UNCATEGORIZED,0,0
1,155,916,3,2,3,6700.0,93.0,3350.0,3,20,250.0,LIVING_ROOM,0,0
1,458,478,1,6,3,0.0,100.0,3250.0,8,10,0.0,LIVING_DINING_ROOM,1,34
1,349,371,1,0,0,0.0,,,,,,,0,0
1,408,427,1,0,0,0.0,,,,,,,0,0
1,1534,1376,1,1,3,2850.0,85.0,950.0,3,15,0.0,UNCATEGORIZED,1,304
1,968,940,3,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,5000.0,42.0,3533.0,2,12,110.0,ROOM_BEDROOM,1,12
1,893,873,1,1,1,2400.0,20.0,1200.0,2,18,50.0,ROOM_BEDROOM,1,278
1,200,225,1,5,3,0.0,70.0,3600.0,5,10,100.0,ROOM_BEDROOM,1,0
1,880,865,1,5,2,0.0,60.0,3600.0,5,14,60.0,ROOM_BEDROOM,1,2
1,155,774,1,4,4,6000.0,92.0,3950.0,6,12,200.0,LIVING_DINING_ROOM,0,0
1,155,1225,1,0,0,0.0,,,,,,,0,0
1,155,774,1,3,5,1000.0,68.0,2200.0,2,22,120.0,BATHROOM,1,271
1,155,916,3,2,2,3800.0,52.0,1900.0,2,22,40.0,UNCATEGORIZED,1,409
1,359,380,3,1,1,2800.0,44.0,1400.0,2,20,250.0,ROOM_BEDROOM,1,93
1,155,774,1,0,0,0.0,,,,,,,0,0
1,336,353,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,3,3000.0,50.0,6800.0,4,15,120.0,LIVING_ROOM,1,0
1,1568,1407,1,4,4,2500.0,75.0,2500.0,8,26,80.0,LIVING_DINING_ROOM,1,48
1,199,224,6,0,0,0.0,,,,,,,0,0
0,1530,,1,1,2,700.0,49.0,1590.0,2,7,180.0,LIVING_DINING_ROOM,1,9
1,771,782,3,1,1,1500.0,47.0,1350.0,1,6,100.0,UNCATEGORIZED,1,160
1,155,491,1,0,0,0.0,,,,,,,0,0
2,1069,,1,1,1,0.0,19.0,1240.0,2,6,0.0,UNCATEGORIZED,1,4
2,37,,1,2,2,300.0,60.0,2105.0,4,22,100.0,LIVING_DINING_ROOM,1,0
1,1062,1027,1,3,2,1000.0,44.0,1200.0,2,15,150.0,UNCATEGORIZED,1,76
1,804,806,1,0,0,0.0,,,,,,,0,0
1,155,620,1,0,0,0.0,,,,,,,0,0
1,1561,1401,1,6,4,0.0,130.0,7100.0,10,16,80.0,UNCATEGORIZED,1,6
2,1086,,1,1,1,0.0,16.0,1319.0,2,16,59.0,UNCATEGORIZED,1,43
0,1530,,1,1,2,1500.0,45.0,1980.0,2,13,330.0,LIVING_ROOM,1,5
1,771,782,1,1,1,1499.0,18.0,1499.0,2,7,79.0,ROOM_BEDROOM,1,145
2,975,,1,1,1,0.0,22.0,1395.0,2,4,0.0,ROOM_BEDROOM,1,2
1,450,469,1,1,1,2100.0,11.0,895.0,1,6,150.0,LIVING_ROOM,1,470
1,968,940,3,1,2,3000.0,18.0,1050.0,1,19,100.0,ROOM_BEDROOM,1,1932
1,155,916,12,2,1,2150.0,43.4,2150.0,2,10,100.0,OUTDOOR_BUILDING,1,60
2,194,,1,2,2,500.0,33.0,2580.0,4,13,100.0,UNCATEGORIZED,1,0
2,301,,1,1,1,0.0,18.0,2294.0,2,11,0.0,UNCATEGORIZED,1,8
1,721,735,1,0,0,0.0,,,,,,,0,0
1,968,940,6,1,3,9600.0,97.0,3600.0,1,24,249.0,UNCATEGORIZED,1,133
1,155,774,3,1,1,4000.0,50.0,1800.0,2,10,150.0,UNCATEGORIZED,1,238
1,155,1068,1,4,7,12000.0,300.0,9600.0,4,69,439.0,KITCHEN,1,34
1,184,211,1,0,0,0.0,,,,,,,0,0
1,712,724,1,0,0,0.0,,,,,,,0,0
1,595,397,3,0,0,0.0,,,,,,,0,0
1,595,46,3,1,3,3200.0,70.0,1600.0,2,8,0.0,UNCATEGORIZED,0,0
1,152,172,3,1,2,3400.0,92.0,1790.0,2,34,120.0,UNCATEGORIZED,1,53
1,155,857,3,3,4,2300.0,126.0,2300.0,3,44,100.0,UNCATEGORIZED,1,38
1,155,488,1,3,4,6500.0,161.0,4500.0,4,40,250.0,DINING_ROOM,1,18
2,1086,,1,3,2,0.0,40.0,6727.0,4,8,0.0,UNCATEGORIZED,1,12
1,1252,1162,1,0,0,0.0,,,,,,,0,0
1,968,940,3,0,0,0.0,,,,,,,0,0
1,155,314,6,1,2,2250.0,55.0,2250.0,2,6,150.0,LIVING_DINING_ROOM,1,19
2,1086,,1,2,2,5000.0,60.0,5000.0,1,11,50.0,ROOM_BEDROOM,1,7
1,968,940,3,4,6,4000.0,140.0,3990.0,5,36,150.0,DINING_ROOM,1,38
1,1247,1158,1,0,0,0.0,,,,,,,0,0
1,1119,317,1,0,0,0.0,,,,,,,0,0
1,1356,1250,1,0,0,0.0,,,,,,,0,0
1,1398,1276,1,0,0,0.0,,,,,,,0,0
1,359,380,1,0,0,0.0,,,,,,,0,0
1,155,254,3,2,2,3500.0,90.0,2490.0,2,29,200.0,LIVING_DINING_ROOM,1,45
1,832,828,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,3,0.0,60.0,3222.0,4,20,0.0,UNCATEGORIZED,1,14
1,155,314,6,1,1,2000.0,22.43,1000.0,1,5,0.0,UNCATEGORIZED,1,20
1,711,723,1,2,1,250.0,35.0,1498.0,2,16,70.0,ROOM_BEDROOM,1,12
1,450,469,1,1,2,400.0,53.0,815.0,2,10,0.0,ROOM_BEDROOM,0,0
1,864,852,2,2,2,3000.0,76.0,1500.0,2,13,150.0,ROOM_BEDROOM,1,21
1,1039,1004,6,1,2,2980.0,52.0,1490.0,2,14,150.0,LIVING_ROOM,1,7
1,678,699,1,0,0,0.0,,,,,,,0,0
1,595,610,3,1,2,3000.0,40.0,1500.0,2,12,200.0,BATHROOM,1,0
2,347,,1,0,0,0.0,,,,,,,0,0
1,450,469,6,3,3,3000.0,105.0,1950.0,2,13,100.0,UNCATEGORIZED,0,0
1,263,304,1,2,3,1000.0,84.0,1650.0,4,39,80.0,OUTDOOR_HOUSE,1,21
1,595,397,6,4,3,2290.0,85.0,2290.0,6,13,180.0,ROOM_BEDROOM,1,125
1,155,918,12,1,2,2600.0,55.0,1300.0,2,8,0.0,EMPTY_ROOM,0,0
1,595,397,3,1,1,0.0,40.0,1000.0,1,2,0.0,UNCATEGORIZED,0,0
1,1039,1004,3,2,3,1500.0,83.0,990.0,2,9,120.0,ROOM_BEDROOM,0,0
2,271,,1,2,1,500.0,38.0,1947.0,4,19,40.0,LIVING_DINING_ROOM,1,12
1,1292,266,1,0,0,0.0,,,,,,,0,0
1,155,916,1,2,2,2000.0,43.0,1200.0,1,4,50.0,ROOM_BEDROOM,1,92
0,1530,,1,0,0,0.0,,,,,,,0,0
1,491,514,1,0,0,0.0,,,,,,,0,0
1,722,737,1,0,0,0.0,,,,,,,0,0
1,749,761,1,3,2,0.0,67.0,2900.0,4,8,134.0,UNCATEGORIZED,1,0
1,359,380,3,1,2,900.0,70.0,1690.0,2,17,100.0,LIVING_DINING_ROOM,1,83
1,155,1098,1,0,0,0.0,,,,,,,0,0
1,968,940,6,3,1,1600.0,30.0,1600.0,2,5,50.0,UNCATEGORIZED,1,130
1,307,325,1,1,2,1790.0,40.0,1790.0,2,20,150.0,UNCATEGORIZED,1,14
1,155,916,2,1,3,1500.0,70.0,1500.0,2,8,100.0,UNCATEGORIZED,0,0
1,187,213,1,2,1,600.0,32.0,1580.0,2,11,150.0,UNCATEGORIZED,1,10
1,595,397,3,2,2,1500.0,58.0,1650.0,3,33,150.0,LIVING_ROOM,1,56
1,771,782,1,0,0,0.0,,,,,,,0,0
1,1113,1067,1,0,0,0.0,,,,,,,0,0
0,1530,,1,1,2,1500.0,53.0,3010.0,2,16,310.0,LIVING_DINING_ROOM,1,0
1,223,973,1,0,0,0.0,,,,,,,0,0
1,1064,1031,1,0,0,0.0,,,,,,,0,0
2,1086,248,1,2,3,2750.0,80.0,3908.0,2,32,100.0,UNCATEGORIZED,1,12
1,753,764,1,0,0,0.0,,,,,,,0,0
1,313,332,2,2,3,1500.0,66.0,1700.0,2,13,200.0,DINING_ROOM,1,124
1,155,147,1,0,0,0.0,,,,,,,0,0
2,1086,,1,1,1,1500.0,11.0,1456.0,2,9,110.0,DINING_ROOM,1,160
1,155,993,1,0,0,0.0,,,,,,,0,0
1,155,840,6,1,2,1800.0,60.0,1800.0,2,21,0.0,UNCATEGORIZED,1,458
2,1086,,1,3,3,10500.0,65.0,11700.0,6,32,200.0,LIVING_DINING_ROOM,1,2
1,771,782,12,3,3,2000.0,65.0,1975.0,3,14,150.0,ROOM_BEDROOM,1,9
2,1462,,1,1,1,0.0,20.0,1829.0,2,13,0.0,UNCATEGORIZED,1,110
1,155,328,2,2,3,3300.0,100.0,1650.0,2,11,120.0,ROOM_BEDROOM,1,132
1,579,594,1,1,2,650.0,66.0,650.0,2,10,75.0,ROOM_BEDROOM,1,0
1,89,97,1,6,4,0.0,80.0,4300.0,6,10,70.0,ROOM_BEDROOM,1,1
1,837,832,1,1,2,3000.0,45.0,1500.0,1,12,150.0,UNCATEGORIZED,1,71
1,155,314,1,2,1,2000.0,60.0,1000.0,1,4,97.0,ROOM_BEDROOM,1,1380
1,359,380,3,1,2,500.0,45.0,1290.0,2,9,75.0,LIVING_ROOM,1,189
2,1029,,2,0,1,850.0,15.0,850.0,1,22,40.0,UNCATEGORIZED,1,5
1,874,860,1,0,0,0.0,,,,,,,0,0
1,155,639,3,2,2,2000.0,60.0,1800.0,3,25,150.0,LIVING_ROOM,1,396
1,893,873,1,1,2,2100.0,65.0,2100.0,2,19,200.0,UNCATEGORIZED,1,54
1,155,315,5,1,2,2500.0,60.0,1390.0,2,10,100.0,UNCATEGORIZED,0,0
1,603,619,1,2,2,300.0,50.0,2300.0,2,26,150.0,LIVING_ROOM,1,38
1,595,610,1,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,3750.0,47.0,3750.0,2,7,0.0,ROOM_BEDROOM,1,4
1,479,501,1,0,0,0.0,,,,,,,0,0
1,968,940,6,2,2,1500.0,36.0,1500.0,1,15,250.0,ROOM_BEDROOM,1,143
1,595,397,10,2,3,3200.0,73.0,1800.0,4,10,200.0,KITCHEN,1,295
1,155,1383,1,1,3,2900.0,110.0,2900.0,4,18,150.0,LIVING_ROOM,1,36
1,351,372,1,0,0,0.0,,,,,,,0,0
1,155,635,11,2,4,5500.0,112.0,2150.0,4,12,200.0,BALCONY,0,0
2,1086,,1,2,2,0.0,50.0,2889.0,4,11,0.0,LIVING_ROOM,1,38
1,155,642,1,0,0,0.0,,,,,,,0,0
1,893,873,1,0,0,0.0,,,,,,,0,0
0,1530,,1,2,2,700.0,41.0,1590.0,4,6,180.0,ROOM_BEDROOM,1,15
1,968,940,6,3,3,2800.0,95.0,2150.0,2,9,150.0,UNCATEGORIZED,1,253
2,1454,,1,1,1,1200.0,27.0,1263.0,2,9,40.0,LIVING_ROOM,1,58
1,873,859,1,2,3,2000.0,90.0,1100.0,4,15,50.0,UNCATEGORIZED,1,53
1,571,587,6,2,2,3570.0,64.0,1490.0,2,10,200.0,LIVING_DINING_ROOM,1,10
1,155,1068,3,1,2,1000.0,80.0,1750.0,2,10,0.0,UNCATEGORIZED,0,0
1,155,1098,1,0,0,0.0,,,,,,,0,0
1,155,315,1,0,0,0.0,,,,,,,0,0
1,1142,1088,1,3,1,1400.0,40.0,1400.0,2,3,80.0,UNCATEGORIZED,1,79
1,89,97,1,5,3,0.0,80.0,3600.0,5,22,70.0,ROOM_BEDROOM,1,6
1,1189,1125,1,2,1,0.0,22.0,1760.0,4,5,39.0,ROOM_BEDROOM,1,15
1,155,1049,1,2,2,2100.0,48.0,2100.0,2,23,200.0,ROOM_BEDROOM,1,296
1,1356,1250,1,0,0,0.0,,,,,,,0,0
1,1002,364,1,2,2,1100.0,60.0,1100.0,2,19,50.0,LIVING_ROOM,0,0
1,256,296,1,0,0,0.0,,,,,,,0,0
1,359,380,1,1,2,1390.0,32.0,1390.0,2,11,100.0,UNCATEGORIZED,1,481
1,968,940,3,0,0,0.0,,,,,,,0,0
1,1356,1250,1,0,0,0.0,,,,,,,0,0
1,595,1333,3,1,1,1000.0,31.0,750.0,1,10,150.0,BATHROOM,1,159
1,640,657,1,1,3,300.0,50.0,505.0,2,11,90.0,LIVING_DINING_ROOM,1,12
1,155,314,1,0,1,950.0,21.0,1952.0,2,12,150.0,UNCATEGORIZED,1,25
1,359,380,12,1,1,800.0,15.0,550.0,1,5,0.0,UNCATEGORIZED,0,0
1,155,314,1,1,1,2000.0,35.0,1000.0,2,7,150.0,BATHROOM,1,733
1,155,954,4,1,2,3000.0,64.29,1350.0,2,4,150.0,DINING_ROOM,0,0
2,949,,1,1,1,0.0,24.0,3069.0,2,13,0.0,UNCATEGORIZED,1,1
1,313,332,1,0,0,0.0,,,,,,,0,0
1,155,1068,3,2,3,1500.0,55.0,3320.0,4,20,320.0,LIVING_ROOM,1,0
1,155,1190,2,2,4,5400.0,110.0,2750.0,3,43,0.0,LIVING_ROOM,1,65
1,359,380,1,0,0,0.0,,,,,,,0,0
1,1542,1386,1,0,0,0.0,,,,,,,0,0
1,155,916,1,0,0,0.0,,,,,,,0,0
1,711,723,1,0,0,0.0,,,,,,,0,0
1,155,486,3,2,3,4000.0,90.0,1590.0,2,17,150.0,LIVING_DINING_ROOM,1,1073
1,294,320,1,0,0,0.0,,,,,,,0,0
1,155,1190,1,2,3,1990.0,88.0,1990.0,2,22,150.0,ROOM_BEDROOM,1,483
1,771,782,3,1,2,6000.0,65.0,3500.0,2,9,400.0,LIVING_DINING_ROOM,0,0
1,1437,1304,1,2,2,0.0,65.0,1350.0,4,14,0.0,LIVING_DINING_ROOM,1,169
1,869,1392,1,0,0,0.0,,,,,,,0,0
1,155,916,1,0,0,0.0,,,,,,,0,0
